subject,type,condition,goal,block,block_num,block_instr_text,trial_num,stim_0,stim_0_value,stim_1,stim_1_value,position_changed,stim_left,stim_right,stim_left_name,stim_right_name,stim_left_name_feedback,stim_right_name_feedback,optimal_stim,optimal_choice,practice_round.thisRepN,practice_round.thisTrialN,practice_round.thisN,practice_round.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,BlockInstr_disp.started,BlockInstr_disp.stopped,iti.started,iti.stopped,left.started,left.stopped,right.started,right.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,chosen_stim_name,chosen_stim_0,chosen_stim_1,true_accuracy,left_feedback.started,left_feedback.stopped,right_feedback.started,right_feedback.stopped,cumulativePts_self,outcomeDescr,outcome,feedback_text.started,feedback_text.stopped,participant,date,expName,psychopyVersion,frameRate,
0,0,self,win,self_win,1,Play to WIN points,10,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,,,,,0,10,10,10,138.33758631998208,None,139.75424239999847,None,138.87088499998208,None,138.87088499998208,None,right,1,0.3266723999986425,138.87088499998208,None,stimuli/slot1_up.jpg,1,0,1,139.25422100001015,None,139.25422100001015,None,2500,self win,1,140.2542244999786,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,11,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,,,,,0,11,11,11,141.7541563199833,None,143.23743199999444,None,142.28750279999804,None,142.28750279999804,None,right,1,0.39811419998295605,142.28750279999804,None,stimuli/slot1_up.jpg,1,0,1,142.73749099997804,None,142.73749099997804,None,2600,self win,1,143.73746169998776,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,12,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,,,,,0,12,12,12,145.2373991199769,None,146.65405820001615,None,145.77073859999655,None,145.77073859999655,None,right,1,0.32290650001959875,145.77073859999655,None,stimuli/slot1_up.jpg,1,0,1,146.15407350001624,None,146.15407350001624,None,2700,self win,1,147.15409680001903,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,13,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,,,,,0,13,13,13,148.65402161997045,None,150.18727120000403,None,149.18733109999448,None,149.18733109999448,None,right,1,0.4423614999977872,149.18733109999448,None,stimuli/slot1_up.jpg,1,0,1,149.6872823999729,None,149.6872823999729,None,2800,self win,1,150.68729029997485,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,14,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,,,,,0,14,14,14,152.1872399199987,None,153.7371819000109,None,152.720542999974,None,152.720542999974,None,right,1,0.46118389995535836,152.720542999974,None,stimuli/slot1_up.jpg,1,0,1,153.23720819997834,None,153.23720819997834,None,2900,self win,1,154.2371782999835,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,15,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,,,,,0,15,15,15,155.73715331996792,None,157.50375759997405,None,156.27046179998433,None,156.27046179998433,None,left,1,0.6713042999617755,156.27046179998433,None,stimuli/slot1_up.jpg,1,0,1,157.00379899999825,None,157.00379899999825,None,3000,self win,1,158.003744799993,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,16,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,,,,,0,16,16,16,159.5037439199863,None,160.98700179997832,None,160.0370773000177,None,160.0370773000177,None,left,1,0.392734199995175,160.0370773000177,None,stimuli/slot1_up.jpg,1,0,1,160.48701849998906,None,160.48701849998906,None,3100,self win,1,161.48701829998754,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,17,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,,,,,0,17,17,17,162.98697542001028,None,164.55356869997922,None,163.52028230001451,None,163.52028230001451,None,left,1,0.4775700999889523,163.52028230001451,None,stimuli/slot1_up.jpg,1,0,1,164.05359470000258,None,164.05359470000258,None,3200,self win,1,165.0535935999942,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,18,stimuli/slot1_up.jpg,0,stimuli/slot2_up.jpg,1,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,,,,,0,18,18,18,166.55357292001136,None,168.0201747000101,None,167.08688800001983,None,167.08688800001983,None,left,0,0.38300440000602975,167.08688800001983,None,stimuli/slot1_up.jpg,1,0,1,167.5201712999842,None,167.5201712999842,None,3200,self avoid win,0,168.52014300000155,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,19,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,,,,,0,19,19,19,170.02007522000932,None,171.4701267000055,None,170.53675259999,None,170.53675259999,None,right,0,0.37318940000841394,170.53675259999,None,stimuli/slot2_up.jpg,0,1,0,170.97008669999195,None,170.97008669999195,None,3200,self avoid win,0,171.97006049996708,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,20,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,,,,,0,20,20,20,173.47003921997967,None,175.0533177999896,None,174.00335369998356,None,174.00335369998356,None,left,1,0.4906262999866158,174.00335369998356,None,stimuli/slot1_up.jpg,1,0,1,174.5533346000011,None,174.5533346000011,None,3300,self win,1,175.5533221999649,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,21,stimuli/slot1_up.jpg,0,stimuli/slot2_up.jpg,1,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,,,,,0,21,21,21,177.0532892200048,None,178.4699685999658,None,177.5865943999961,None,177.5865943999961,None,left,0,0.33144180005183443,177.5865943999961,None,stimuli/slot1_up.jpg,1,0,1,177.96992030000547,None,177.96992030000547,None,3300,self avoid win,0,178.9698822000064,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,22,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,,,,,0,22,22,22,180.4698536200216,None,181.90317489998415,None,181.00322600000072,None,181.00322600000072,None,right,1,0.33883700001752004,181.00322600000072,None,stimuli/slot1_up.jpg,1,0,1,181.40319529996486,None,181.40319529996486,None,3400,self win,1,182.4031704000081,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,23,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,,,,,0,23,23,23,183.90313061999623,None,185.3697291999706,None,184.43641999998363,None,184.43641999998363,None,left,1,0.377691000001505,184.43641999998363,None,stimuli/slot1_up.jpg,1,0,1,184.8697480999981,None,184.8697480999981,None,3500,self win,1,185.86973410000792,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,24,stimuli/slot1_up.jpg,0,stimuli/slot2_up.jpg,1,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,,,,,0,24,24,24,187.36968701999868,None,188.7863270000089,None,187.90301549999276,None,187.90301549999276,None,left,0,0.3191279000020586,187.90301549999276,None,stimuli/slot1_up.jpg,1,0,1,188.2863217999693,None,188.2863217999693,None,3500,self avoid win,0,189.2863077999791,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
