subject,type,condition,goal,block,block_num,block_instr_text,trial_num,stim_0,stim_0_value,stim_1,stim_1_value,position_changed,stim_left,stim_right,stim_left_name,stim_right_name,stim_left_name_feedback,stim_right_name_feedback,optimal_stim,optimal_choice,n,BlockInstr_disp.started_raw,BlockInstr_disp.stopped_raw,feedback_text.started_mean,feedback_text.started_raw,feedback_text.started_std,feedback_text.stopped_raw,iti.started_mean,iti.started_raw,iti.started_std,iti.stopped_raw,key_resp.corr_mean,key_resp.corr_raw,key_resp.corr_std,key_resp.keys_raw,key_resp.rt_mean,key_resp.rt_raw,key_resp.rt_std,key_resp.started_mean,key_resp.started_raw,key_resp.started_std,key_resp.stopped_raw,left.started_mean,left.started_raw,left.started_std,left.stopped_raw,left_feedback.started_mean,left_feedback.started_raw,left_feedback.started_std,left_feedback.stopped_raw,right.started_mean,right.started_raw,right.started_std,right.stopped_raw,right_feedback.started_mean,right_feedback.started_raw,right_feedback.started_std,right_feedback.stopped_raw,order
0,0,self,win,self_win,1,Play to WIN points,0,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,1.0,'79.730804',,86.78825378417969,86.78825378417969,0.0,,86.28895568847656,86.28895568847656,0.0,,1.0,1.0,0.0,'right',0.41126468777656555,0.41126468777656555,0.0,85.28482818603516,85.28482818603516,0.0,,85.28482818603516,85.28482818603516,0.0,,85.77482604980469,85.77482604980469,0.0,,85.28482818603516,85.28482818603516,0.0,,85.77482604980469,85.77482604980469,0.0,,0.0
0,0,self,win,self_win,1,Play to WIN points,1,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,1.0,88.30348642999851,,90.78373718261719,90.78373718261719,0.0,,90.28409576416016,90.28409576416016,0.0,,1.0,1.0,0.0,'right',0.8500140905380249,0.8500140905380249,0.0,88.8516845703125,88.8516845703125,0.0,,88.8516845703125,88.8516845703125,0.0,,89.7707748413086,89.7707748413086,0.0,,88.8516845703125,88.8516845703125,0.0,,89.7707748413086,89.7707748413086,0.0,,1.0
0,0,self,win,self_win,1,Play to WIN points,2,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,1.0,92.29853252999928,,94.34611511230469,94.34611511230469,0.0,,93.84689331054688,93.84689331054688,0.0,,1.0,1.0,0.0,'left',0.4042125940322876,0.4042125940322876,0.0,92.87823486328125,92.87823486328125,0.0,,92.87823486328125,92.87823486328125,0.0,,93.34461212158203,93.34461212158203,0.0,,92.87823486328125,92.87823486328125,0.0,,93.34461212158203,93.34461212158203,0.0,,2.0
0,0,self,win,self_win,1,Play to WIN points,3,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,1.0,95.86153062999946,,98.02559661865234,98.02559661865234,0.0,,97.52592468261719,97.52592468261719,0.0,,1.0,1.0,0.0,'right',0.519783079624176,0.519783079624176,0.0,96.42705535888672,96.42705535888672,0.0,,96.42705535888672,96.42705535888672,0.0,,97.02655029296875,97.02655029296875,0.0,,96.42705535888672,96.42705535888672,0.0,,97.02655029296875,97.02655029296875,0.0,,3.0
0,0,self,win,self_win,1,Play to WIN points,4,stimuli/slot1_up.jpg,0,stimuli/slot2_up.jpg,1,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,1.0,99.54033772999864,,101.40544891357422,101.40544891357422,0.0,,100.90538024902344,100.90538024902344,0.0,,0.0,0.0,0.0,'left',0.2528811991214752,0.2528811991214752,0.0,100.08659362792969,100.08659362792969,0.0,,100.08659362792969,100.08659362792969,0.0,,100.40380859375,100.40380859375,0.0,,100.08659362792969,100.08659362792969,0.0,,100.40380859375,100.40380859375,0.0,,4.0
0,0,self,win,self_win,1,Play to WIN points,5,stimuli/slot1_up.jpg,0,stimuli/slot2_up.jpg,1,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,1.0,102.91961683000008,,104.84358978271484,104.84358978271484,0.0,,104.33458709716797,104.33458709716797,0.0,,1.0,1.0,0.0,'right',0.2758198082447052,0.2758198082447052,0.0,103.48489379882812,103.48489379882812,0.0,,103.48489379882812,103.48489379882812,0.0,,103.82962799072266,103.82962799072266,0.0,,103.48489379882812,103.48489379882812,0.0,,103.82962799072266,103.82962799072266,0.0,,5.0
0,0,self,win,self_win,1,Play to WIN points,6,stimuli/slot1_up.jpg,0,stimuli/slot2_up.jpg,1,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,1.0,106.34894422999932,,108.28018188476562,108.28018188476562,0.0,,107.78069305419922,107.78069305419922,0.0,,1.0,1.0,0.0,'right',0.30389270186424255,0.30389270186424255,0.0,106.90015411376953,106.90015411376953,0.0,,106.90015411376953,106.90015411376953,0.0,,107.28217315673828,107.28217315673828,0.0,,106.90015411376953,106.90015411376953,0.0,,107.28217315673828,107.28217315673828,0.0,,6.0
0,0,self,win,self_win,1,Play to WIN points,7,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,1.0,109.79525662999876,,111.8004150390625,111.8004150390625,0.0,,111.29320526123047,111.29320526123047,0.0,,0.0,0.0,0.0,'right',0.3655436038970947,0.3655436038970947,0.0,110.33094787597656,110.33094787597656,0.0,,110.33094787597656,110.33094787597656,0.0,,110.77948760986328,110.77948760986328,0.0,,110.33094787597656,110.33094787597656,0.0,,110.77948760986328,110.77948760986328,0.0,,7.0
0,0,self,win,self_win,1,Play to WIN points,8,stimuli/slot1_up.jpg,0,stimuli/slot2_up.jpg,1,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left,1.0,113.30764402999884,,115.33137512207031,115.33137512207031,0.0,,114.82242584228516,114.82242584228516,0.0,,1.0,1.0,0.0,'left',0.3864232897758484,0.3864232897758484,0.0,113.85398864746094,113.85398864746094,0.0,,113.85398864746094,113.85398864746094,0.0,,114.32383728027344,114.32383728027344,0.0,,113.85398864746094,113.85398864746094,0.0,,114.32383728027344,114.32383728027344,0.0,,8.0
0,0,self,win,self_win,1,Play to WIN points,9,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,1.0,116.83700182999891,,118.7768325805664,118.7768325805664,0.0,,118.26850128173828,118.26850128173828,0.0,,0.0,0.0,0.0,'right',0.3106020987033844,0.3106020987033844,0.0,117.38693237304688,117.38693237304688,0.0,,117.38693237304688,117.38693237304688,0.0,,117.76786041259766,117.76786041259766,0.0,,117.38693237304688,117.38693237304688,0.0,,117.76786041259766,117.76786041259766,0.0,,9.0
0,0,self,win,self_win,1,Play to WIN points,10,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,1.0,120.28283302999952,,122.24729919433594,122.24729919433594,0.0,,121.74786376953125,121.74786376953125,0.0,,0.0,0.0,0.0,'left',0.32467249035835266,0.32467249035835266,0.0,120.82682800292969,120.82682800292969,0.0,,120.82682800292969,120.82682800292969,0.0,,121.23445129394531,121.23445129394531,0.0,,120.82682800292969,120.82682800292969,0.0,,121.23445129394531,121.23445129394531,0.0,,10.0
0,0,self,win,self_win,1,Play to WIN points,11,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,1.0,123.7622919299989,,125.81006622314453,125.81006622314453,0.0,,125.31033325195312,125.31033325195312,0.0,,0.0,0.0,0.0,'left',0.40230828523635864,0.40230828523635864,0.0,124.311767578125,124.311767578125,0.0,,124.311767578125,124.311767578125,0.0,,124.79574584960938,124.79574584960938,0.0,,124.311767578125,124.311767578125,0.0,,124.79574584960938,124.79574584960938,0.0,,11.0
0,0,self,win,self_win,1,Play to WIN points,12,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,1.0,127.32498402999917,,129.2389678955078,129.2389678955078,0.0,,128.7395782470703,128.7395782470703,0.0,,1.0,1.0,0.0,'right',0.3005060851573944,0.3005060851573944,0.0,127.87528991699219,127.87528991699219,0.0,,127.87528991699219,127.87528991699219,0.0,,128.2399139404297,128.2399139404297,0.0,,127.87528991699219,127.87528991699219,0.0,,128.2399139404297,128.2399139404297,0.0,,12.0
0,0,self,win,self_win,1,Play to WIN points,13,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,1.0,130.75429183000014,,132.70181274414062,132.70181274414062,0.0,,132.2024383544922,132.2024383544922,0.0,,1.0,1.0,0.0,'right',0.3220604956150055,0.3220604956150055,0.0,131.302734375,131.302734375,0.0,,131.302734375,131.302734375,0.0,,131.69789123535156,131.69789123535156,0.0,,131.302734375,131.302734375,0.0,,131.69789123535156,131.69789123535156,0.0,,13.0
0,0,self,win,self_win,1,Play to WIN points,14,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,1.0,134.21685042999852,,136.19818115234375,136.19818115234375,0.0,,135.69851684570312,135.69851684570312,0.0,,1.0,1.0,0.0,'right',0.3150947093963623,0.3150947093963623,0.0,134.8018798828125,134.8018798828125,0.0,,134.8018798828125,134.8018798828125,0.0,,135.1845245361328,135.1845245361328,0.0,,134.8018798828125,134.8018798828125,0.0,,135.1845245361328,135.1845245361328,0.0,,14.0
0,0,self,win,self_win,1,Play to WIN points,15,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,1.0,137.71291232999974,,139.7105255126953,139.7105255126953,0.0,,139.21099853515625,139.21099853515625,0.0,,1.0,1.0,0.0,'left',0.35733720660209656,0.35733720660209656,0.0,138.26193237304688,138.26193237304688,0.0,,138.26193237304688,138.26193237304688,0.0,,138.70632934570312,138.70632934570312,0.0,,138.26193237304688,138.26193237304688,0.0,,138.70632934570312,138.70632934570312,0.0,,15.0
0,0,self,win,self_win,1,Play to WIN points,16,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,1.0,141.22538462999873,,143.18955993652344,143.18955993652344,0.0,,142.6737060546875,142.6737060546875,0.0,,1.0,1.0,0.0,'left',0.31694480776786804,0.31694480776786804,0.0,141.7721710205078,141.7721710205078,0.0,,141.7721710205078,141.7721710205078,0.0,,142.15975952148438,142.15975952148438,0.0,,141.7721710205078,141.7721710205078,0.0,,142.15975952148438,142.15975952148438,0.0,,16.0
0,0,self,win,self_win,1,Play to WIN points,17,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,1.0,144.7046633299993,,146.86888122558594,146.86888122558594,0.0,,146.36949157714844,146.36949157714844,0.0,,1.0,1.0,0.0,'left',0.5522428154945374,0.5522428154945374,0.0,145.25257873535156,145.25257873535156,0.0,,145.25257873535156,145.25257873535156,0.0,,145.86961364746094,145.86961364746094,0.0,,145.25257873535156,145.25257873535156,0.0,,145.86961364746094,145.86961364746094,0.0,,17.0
0,0,self,win,self_win,1,Play to WIN points,18,stimuli/slot1_up.jpg,0,stimuli/slot2_up.jpg,1,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,1.0,148.38405502999885,,150.35678100585938,150.35678100585938,0.0,,149.84884643554688,149.84884643554688,0.0,,0.0,0.0,0.0,'left',0.349472314119339,0.349472314119339,0.0,148.93280029296875,148.93280029296875,0.0,,148.93280029296875,148.93280029296875,0.0,,149.34657287597656,149.34657287597656,0.0,,148.93280029296875,148.93280029296875,0.0,,149.34657287597656,149.34657287597656,0.0,,18.0
0,0,self,win,self_win,1,Play to WIN points,19,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,1.0,151.86319972999954,,153.9705352783203,153.9705352783203,0.0,,153.4611358642578,153.4611358642578,0.0,,1.0,1.0,0.0,'left',0.4492329955101013,0.4492329955101013,0.0,152.42153930664062,152.42153930664062,0.0,,152.42153930664062,152.42153930664062,0.0,,152.94680786132812,152.94680786132812,0.0,,152.42153930664062,152.42153930664062,0.0,,152.94680786132812,152.94680786132812,0.0,,19.0
0,0,self,win,self_win,1,Play to WIN points,20,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,1.0,155.4757042299985,,157.45675659179688,157.45675659179688,0.0,,156.9569854736328,156.9569854736328,0.0,,1.0,1.0,0.0,'left',0.3630025088787079,0.3630025088787079,0.0,156.02088928222656,156.02088928222656,0.0,,156.02088928222656,156.02088928222656,0.0,,156.45668029785156,156.45668029785156,0.0,,156.02088928222656,156.02088928222656,0.0,,156.45668029785156,156.45668029785156,0.0,,20.0
0,0,self,win,self_win,1,Play to WIN points,21,stimuli/slot1_up.jpg,0,stimuli/slot2_up.jpg,1,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,1.0,158.9715498299989,,161.0098419189453,161.0098419189453,0.0,,160.48658752441406,160.48658752441406,0.0,,0.0,0.0,0.0,'left',0.4000386893749237,0.4000386893749237,0.0,159.5166473388672,159.5166473388672,0.0,,159.5166473388672,159.5166473388672,0.0,,159.98773193359375,159.98773193359375,0.0,,159.5166473388672,159.5166473388672,0.0,,159.98773193359375,159.98773193359375,0.0,,21.0
0,0,self,win,self_win,1,Play to WIN points,22,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,1.0,162.5174551299984,,164.524658203125,164.524658203125,0.0,,164.01573181152344,164.01573181152344,0.0,,1.0,1.0,0.0,'right',0.33803489804267883,0.33803489804267883,0.0,163.06658935546875,163.06658935546875,0.0,,163.06658935546875,163.06658935546875,0.0,,163.5116729736328,163.5116729736328,0.0,,163.06658935546875,163.06658935546875,0.0,,163.5116729736328,163.5116729736328,0.0,,22.0
0,0,self,win,self_win,1,Play to WIN points,23,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,1.0,166.03015473000013,,167.9447021484375,167.9447021484375,0.0,,167.44515991210938,167.44515991210938,0.0,,1.0,1.0,0.0,'left',0.3017517030239105,0.3017517030239105,0.0,166.57667541503906,166.57667541503906,0.0,,166.57667541503906,166.57667541503906,0.0,,166.94142150878906,166.94142150878906,0.0,,166.57667541503906,166.57667541503906,0.0,,166.94142150878906,166.94142150878906,0.0,,23.0
0,0,self,win,self_win,1,Play to WIN points,24,stimuli/slot1_up.jpg,0,stimuli/slot2_up.jpg,1,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,1.0,169.45942682999848,,171.46661376953125,171.46661376953125,0.0,,170.95787048339844,170.95787048339844,0.0,,0.0,0.0,0.0,'left',0.3579584062099457,0.3579584062099457,0.0,170.0077362060547,170.0077362060547,0.0,,170.0077362060547,170.0077362060547,0.0,,170.4546661376953,170.4546661376953,0.0,,170.0077362060547,170.0077362060547,0.0,,170.4546661376953,170.4546661376953,0.0,,24.0
0,0,self,win,self_win,1,Play to WIN points,25,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,1.0,172.9722485299986,,174.87884521484375,174.87884521484375,0.0,,174.37030029296875,174.37030029296875,0.0,,1.0,1.0,0.0,'right',0.28311941027641296,0.28311941027641296,0.0,173.52099609375,173.52099609375,0.0,,173.52099609375,173.52099609375,0.0,,173.8683624267578,173.8683624267578,0.0,,173.52099609375,173.52099609375,0.0,,173.8683624267578,173.8683624267578,0.0,,25.0
0,0,self,win,self_win,1,Play to WIN points,26,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,1.0,176.38495872999883,,178.3489227294922,178.3489227294922,0.0,,177.849609375,177.849609375,0.0,,1.0,1.0,0.0,'left',0.32584381103515625,0.32584381103515625,0.0,176.93157958984375,176.93157958984375,0.0,,176.93157958984375,176.93157958984375,0.0,,177.34857177734375,177.34857177734375,0.0,,176.93157958984375,176.93157958984375,0.0,,177.34857177734375,177.34857177734375,0.0,,26.0
0,0,self,win,self_win,1,Play to WIN points,27,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,1.0,179.86414842999838,,181.9447784423828,181.9447784423828,0.0,,181.44549560546875,181.44549560546875,0.0,,1.0,1.0,0.0,'right',0.43658140301704407,0.43658140301704407,0.0,180.41726684570312,180.41726684570312,0.0,,180.41726684570312,180.41726684570312,0.0,,180.9320068359375,180.9320068359375,0.0,,180.41726684570312,180.41726684570312,0.0,,180.9320068359375,180.9320068359375,0.0,,27.0
0,0,self,win,self_win,1,Play to WIN points,28,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,1.0,183.45994522999862,,185.57411193847656,185.57411193847656,0.0,,185.07464599609375,185.07464599609375,0.0,,1.0,1.0,0.0,'left',0.48367059230804443,0.48367059230804443,0.0,184.009521484375,184.009521484375,0.0,,184.009521484375,184.009521484375,0.0,,184.56178283691406,184.56178283691406,0.0,,184.009521484375,184.009521484375,0.0,,184.56178283691406,184.56178283691406,0.0,,28.0
0,0,self,win,self_win,1,Play to WIN points,29,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,1.0,187.08890762999872,,189.0534210205078,189.0534210205078,0.0,,188.55406188964844,188.55406188964844,0.0,,1.0,1.0,0.0,'right',0.34932029247283936,0.34932029247283936,0.0,187.63551330566406,187.63551330566406,0.0,,187.63551330566406,187.63551330566406,0.0,,188.04592895507812,188.04592895507812,0.0,,187.63551330566406,187.63551330566406,0.0,,188.04592895507812,188.04592895507812,0.0,,29.0
0,0,self,win,self_win,1,Play to WIN points,30,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,1.0,190.56825702999922,,192.49949645996094,192.49949645996094,0.0,,192.00018310546875,192.00018310546875,0.0,,1.0,1.0,0.0,'left',0.2967135012149811,0.2967135012149811,0.0,191.1164093017578,191.1164093017578,0.0,,191.1164093017578,191.1164093017578,0.0,,191.48915100097656,191.48915100097656,0.0,,191.1164093017578,191.1164093017578,0.0,,191.48915100097656,191.48915100097656,0.0,,30.0
0,0,self,win,self_win,1,Play to WIN points,31,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,1.0,194.01450652999992,,196.4285430908203,196.4285430908203,0.0,,195.92845153808594,195.92845153808594,0.0,,1.0,1.0,0.0,'right',0.775683581829071,0.775683581829071,0.0,194.56158447265625,194.56158447265625,0.0,,194.56158447265625,194.56158447265625,0.0,,195.41970825195312,195.41970825195312,0.0,,194.56158447265625,194.56158447265625,0.0,,195.41970825195312,195.41970825195312,0.0,,31.0
0,0,self,win,self_win,1,Play to WIN points,32,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,1.0,197.94337432999927,,199.95741271972656,199.95741271972656,0.0,,199.458251953125,199.458251953125,0.0,,1.0,1.0,0.0,'right',0.3562358021736145,0.3562358021736145,0.0,198.5078582763672,198.5078582763672,0.0,,198.5078582763672,198.5078582763672,0.0,,198.94656372070312,198.94656372070312,0.0,,198.5078582763672,198.5078582763672,0.0,,198.94656372070312,198.94656372070312,0.0,,32.0
0,0,self,win,self_win,1,Play to WIN points,33,stimuli/slot1_up.jpg,0,stimuli/slot2_up.jpg,1,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,1.0,201.4726363299993,,203.44552612304688,203.44552612304688,0.0,,202.9375457763672,202.9375457763672,0.0,,0.0,0.0,0.0,'left',0.33004578948020935,0.33004578948020935,0.0,202.0214080810547,202.0214080810547,0.0,,202.0214080810547,202.0214080810547,0.0,,202.42282104492188,202.42282104492188,0.0,,202.0214080810547,202.0214080810547,0.0,,202.42282104492188,202.42282104492188,0.0,,33.0
0,0,self,win,self_win,1,Play to WIN points,34,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,1.0,204.95184822999872,,206.99942016601562,206.99942016601562,0.0,,206.50009155273438,206.50009155273438,0.0,,0.0,0.0,0.0,'left',0.40884929895401,0.40884929895401,0.0,205.50071716308594,205.50071716308594,0.0,,205.50071716308594,205.50071716308594,0.0,,205.9943389892578,205.9943389892578,0.0,,205.50071716308594,205.50071716308594,0.0,,205.9943389892578,205.9943389892578,0.0,,34.0
0,0,self,win,self_win,1,Play to WIN points,35,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,1.0,208.51440522999982,,210.53843688964844,210.53843688964844,0.0,,210.0292510986328,210.0292510986328,0.0,,1.0,1.0,0.0,'left',0.37179338932037354,0.37179338932037354,0.0,209.06175231933594,209.06175231933594,0.0,,209.06175231933594,209.06175231933594,0.0,,209.52247619628906,209.52247619628906,0.0,,209.06175231933594,209.06175231933594,0.0,,209.52247619628906,209.52247619628906,0.0,,35.0
0,0,self,win,self_win,1,Play to WIN points,36,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,1.0,212.04370242999866,,214.24986267089844,214.24986267089844,0.0,,213.74147033691406,213.74147033691406,0.0,,0.0,0.0,0.0,'right',0.5804880261421204,0.5804880261421204,0.0,212.59112548828125,212.59112548828125,0.0,,212.59112548828125,212.59112548828125,0.0,,213.2426300048828,213.2426300048828,0.0,,212.59112548828125,212.59112548828125,0.0,,213.2426300048828,213.2426300048828,0.0,,36.0
0,0,self,win,self_win,1,Play to WIN points,37,stimuli/slot1_up.jpg,0,stimuli/slot2_up.jpg,1,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,1.0,215.75606102999845,,218.5026397705078,218.5026397705078,0.0,,218.00331115722656,218.00331115722656,0.0,,0.0,0.0,0.0,'left',1.1030553579330444,1.1030553579330444,0.0,216.32215881347656,216.32215881347656,0.0,,216.32215881347656,216.32215881347656,0.0,,217.50265502929688,217.50265502929688,0.0,,216.32215881347656,216.32215881347656,0.0,,217.50265502929688,217.50265502929688,0.0,,37.0
0,0,self,win,self_win,1,Play to WIN points,38,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,1.0,220.0171586299999,,222.13873291015625,222.13873291015625,0.0,,221.63235473632812,221.63235473632812,0.0,,1.0,1.0,0.0,'right',0.5003721117973328,0.5003721117973328,0.0,220.56756591796875,220.56756591796875,0.0,,220.56756591796875,220.56756591796875,0.0,,221.12838745117188,221.12838745117188,0.0,,220.56756591796875,220.56756591796875,0.0,,221.12838745117188,221.12838745117188,0.0,,38.0
