key_resp.keys,key_resp.corr,key_resp.rt,chosen_stim_name,chosen_stim_0,chosen_stim_1,true_accuracy,cumulativePts_self,cumulativePts_social,outcomeDescr,practice_round.thisRepN,practice_round.thisTrialN,practice_round.thisN,practice_round.thisIndex,practice_round.ran,index,condition,goal,block,block_num,block_instr_text,trial_num,stim_0,stim_0_value,stim_1,stim_1_value,position_changed,stim_left,stim_right,stim_left_name,stim_right_name,optimal_stim,optimal_choice,participant,date,expName,psychopyVersion,OS,frameRate,outcome,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,subject,order_num,session
,0,,,,,,1000,1000,practice,0,10,10,10,1,110,practice,avoidloss,practice_avoidloss,3,Play to AVOID LOSING points,2,stimuli/tunga_23.bmp,-1,stimuli/tunga_24.bmp,0,1,24,23,stimuli/tunga_24.bmp,stimuli/tunga_23.bmp,stimuli/tunga_24.bmp,left,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,,,,,,,,,
right,1,0.720335,stimuli/tunga_23.bmp,1,0,0,1000,1000,practice,0,11,11,11,1,111,practice,avoidloss,practice_avoidloss,3,Play to AVOID LOSING points,3,stimuli/tunga_23.bmp,0,stimuli/tunga_24.bmp,-1,1,24,23,stimuli/tunga_24.bmp,stimuli/tunga_23.bmp,stimuli/tunga_23.bmp,right,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,,,,,,,,,
,0,,,,,,1000,1000,practice,0,12,12,12,1,112,practice,avoidloss,practice_avoidloss,3,Play to AVOID LOSING points,4,stimuli/tunga_23.bmp,-1,stimuli/tunga_24.bmp,0,0,23,24,stimuli/tunga_23.bmp,stimuli/tunga_24.bmp,stimuli/tunga_24.bmp,right,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,,,,,,,,,
left,0,0.89927,stimuli/tunga_23.bmp,1,0,0,1000,1000,practice,0,13,13,13,1,113,practice,avoidloss,practice_avoidloss,3,Play to AVOID LOSING points,5,stimuli/tunga_23.bmp,-1,stimuli/tunga_24.bmp,0,0,23,24,stimuli/tunga_23.bmp,stimuli/tunga_24.bmp,stimuli/tunga_24.bmp,right,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,,,,,,,,,
right,0,0.949295,stimuli/tunga_23.bmp,1,0,0,1000,1000,practice,0,14,14,14,1,114,practice,avoidloss,practice_avoidloss,3,Play to AVOID LOSING points,6,stimuli/tunga_23.bmp,-1,stimuli/tunga_24.bmp,0,1,24,23,stimuli/tunga_24.bmp,stimuli/tunga_23.bmp,stimuli/tunga_24.bmp,left,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,,,,,,,,,
right,0,0.85025,stimuli/tunga_23.bmp,1,0,0,1000,1000,practice,0,15,15,15,1,115,practice,avoidloss,practice_avoidloss,3,Play to AVOID LOSING points,7,stimuli/tunga_23.bmp,-1,stimuli/tunga_24.bmp,0,1,24,23,stimuli/tunga_24.bmp,stimuli/tunga_23.bmp,stimuli/tunga_24.bmp,left,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,,,,,,,,,
right,1,1.714545,stimuli/tunga_12.bmp,0,1,1,1000,1000,self avoid loss,,,,,,0,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",0,stimuli/tunga_16.bmp,-1,stimuli/tunga_12.bmp,0,0,16,12,stimuli/tunga_16.bmp,stimuli/tunga_12.bmp,stimuli/tunga_12.bmp,right,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,0,0,0,1,8,1,0
left,1,1.7193,stimuli/tunga_12.bmp,0,1,1,1000,1000,self avoid loss,,,,,,1,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",1,stimuli/tunga_16.bmp,-1,stimuli/tunga_12.bmp,0,1,12,16,stimuli/tunga_12.bmp,stimuli/tunga_16.bmp,stimuli/tunga_12.bmp,left,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,1,1,1,1,8,1,0
left,1,1.599755,stimuli/tunga_12.bmp,0,1,1,1000,1000,self avoid loss,,,,,,2,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",2,stimuli/tunga_16.bmp,-1,stimuli/tunga_12.bmp,0,1,12,16,stimuli/tunga_12.bmp,stimuli/tunga_16.bmp,stimuli/tunga_12.bmp,left,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,2,2,2,1,8,1,0
left,1,0.498895,stimuli/tunga_12.bmp,0,1,1,1000,1000,self avoid loss,,,,,,3,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",3,stimuli/tunga_16.bmp,-1,stimuli/tunga_12.bmp,0,1,12,16,stimuli/tunga_12.bmp,stimuli/tunga_16.bmp,stimuli/tunga_12.bmp,left,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,3,3,3,1,8,1,0
right,0,0.72312,stimuli/tunga_12.bmp,0,1,1,900,1000,self lose,,,,,,4,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",4,stimuli/tunga_16.bmp,0,stimuli/tunga_12.bmp,-1,0,16,12,stimuli/tunga_16.bmp,stimuli/tunga_12.bmp,stimuli/tunga_16.bmp,left,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,-1,0,4,4,4,1,8,1,0
right,1,1.870705,stimuli/tunga_12.bmp,0,1,1,900,1000,self avoid loss,,,,,,5,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",5,stimuli/tunga_16.bmp,-1,stimuli/tunga_12.bmp,0,0,16,12,stimuli/tunga_16.bmp,stimuli/tunga_12.bmp,stimuli/tunga_12.bmp,right,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,5,5,5,1,8,1,0
left,1,0.783845,stimuli/tunga_12.bmp,0,1,1,900,1000,self avoid loss,,,,,,6,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",6,stimuli/tunga_16.bmp,-1,stimuli/tunga_12.bmp,0,1,12,16,stimuli/tunga_12.bmp,stimuli/tunga_16.bmp,stimuli/tunga_12.bmp,left,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,6,6,6,1,8,1,0
right,1,0.698975,stimuli/tunga_12.bmp,0,1,1,900,1000,self avoid loss,,,,,,7,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",7,stimuli/tunga_16.bmp,-1,stimuli/tunga_12.bmp,0,0,16,12,stimuli/tunga_16.bmp,stimuli/tunga_12.bmp,stimuli/tunga_12.bmp,right,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,7,7,7,1,8,1,0
left,1,0.818285,stimuli/tunga_12.bmp,0,1,1,900,1000,self avoid loss,,,,,,8,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",8,stimuli/tunga_16.bmp,-1,stimuli/tunga_12.bmp,0,1,12,16,stimuli/tunga_12.bmp,stimuli/tunga_16.bmp,stimuli/tunga_12.bmp,left,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,8,8,8,1,8,1,0
left,0,0.519085,stimuli/tunga_12.bmp,0,1,1,800,1000,self lose,,,,,,9,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",9,stimuli/tunga_16.bmp,0,stimuli/tunga_12.bmp,-1,1,12,16,stimuli/tunga_12.bmp,stimuli/tunga_16.bmp,stimuli/tunga_16.bmp,right,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,-1,0,9,9,9,1,8,1,0
right,1,0.51728,stimuli/tunga_12.bmp,0,1,1,800,1000,self avoid loss,,,,,,10,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",10,stimuli/tunga_16.bmp,-1,stimuli/tunga_12.bmp,0,0,16,12,stimuli/tunga_16.bmp,stimuli/tunga_12.bmp,stimuli/tunga_12.bmp,right,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,10,10,10,1,8,1,0
right,1,0.61929,stimuli/tunga_12.bmp,0,1,1,800,1000,self avoid loss,,,,,,11,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",11,stimuli/tunga_16.bmp,-1,stimuli/tunga_12.bmp,0,0,16,12,stimuli/tunga_16.bmp,stimuli/tunga_12.bmp,stimuli/tunga_12.bmp,right,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,11,11,11,1,8,1,0
left,1,0.6473,stimuli/tunga_12.bmp,0,1,1,800,1000,self avoid loss,,,,,,12,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",12,stimuli/tunga_16.bmp,-1,stimuli/tunga_12.bmp,0,1,12,16,stimuli/tunga_12.bmp,stimuli/tunga_16.bmp,stimuli/tunga_12.bmp,left,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,12,12,12,1,8,1,0
right,1,0.566235,stimuli/tunga_16.bmp,1,0,0,800,1000,self avoid loss,,,,,,13,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",13,stimuli/tunga_16.bmp,0,stimuli/tunga_12.bmp,-1,1,12,16,stimuli/tunga_12.bmp,stimuli/tunga_16.bmp,stimuli/tunga_16.bmp,right,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,13,13,13,1,8,1,0
left,0,0.635065,stimuli/tunga_12.bmp,0,1,1,700,1000,self lose,,,,,,14,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",14,stimuli/tunga_16.bmp,0,stimuli/tunga_12.bmp,-1,1,12,16,stimuli/tunga_12.bmp,stimuli/tunga_16.bmp,stimuli/tunga_16.bmp,right,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,-1,0,14,14,14,1,8,1,0
right,1,0.88217,stimuli/tunga_16.bmp,1,0,0,700,1000,self avoid loss,,,,,,15,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",15,stimuli/tunga_16.bmp,0,stimuli/tunga_12.bmp,-1,1,12,16,stimuli/tunga_12.bmp,stimuli/tunga_16.bmp,stimuli/tunga_16.bmp,right,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,15,15,15,1,8,1,0
right,1,0.75246,stimuli/tunga_12.bmp,0,1,1,700,1000,self avoid loss,,,,,,16,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",16,stimuli/tunga_16.bmp,-1,stimuli/tunga_12.bmp,0,0,16,12,stimuli/tunga_16.bmp,stimuli/tunga_12.bmp,stimuli/tunga_12.bmp,right,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,16,16,16,1,8,1,0
right,1,0.56815,stimuli/tunga_12.bmp,0,1,1,700,1000,self avoid loss,,,,,,17,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",17,stimuli/tunga_16.bmp,-1,stimuli/tunga_12.bmp,0,0,16,12,stimuli/tunga_16.bmp,stimuli/tunga_12.bmp,stimuli/tunga_12.bmp,right,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,17,17,17,1,8,1,0
left,1,1.31814,stimuli/tunga_12.bmp,0,1,1,700,1000,self avoid loss,,,,,,18,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",18,stimuli/tunga_16.bmp,-1,stimuli/tunga_12.bmp,0,1,12,16,stimuli/tunga_12.bmp,stimuli/tunga_16.bmp,stimuli/tunga_12.bmp,left,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,18,18,18,1,8,1,0
right,1,0.94752,stimuli/tunga_12.bmp,0,1,1,700,1000,self avoid loss,,,,,,19,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",19,stimuli/tunga_16.bmp,-1,stimuli/tunga_12.bmp,0,0,16,12,stimuli/tunga_16.bmp,stimuli/tunga_12.bmp,stimuli/tunga_12.bmp,right,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,19,19,19,1,8,1,0
right,1,0.998515,stimuli/tunga_12.bmp,0,1,1,700,1000,self avoid loss,,,,,,20,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",20,stimuli/tunga_16.bmp,-1,stimuli/tunga_12.bmp,0,0,16,12,stimuli/tunga_16.bmp,stimuli/tunga_12.bmp,stimuli/tunga_12.bmp,right,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,20,20,20,1,8,1,0
left,1,0.834685,stimuli/tunga_12.bmp,0,1,1,700,1000,self avoid loss,,,,,,21,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",21,stimuli/tunga_16.bmp,-1,stimuli/tunga_12.bmp,0,1,12,16,stimuli/tunga_12.bmp,stimuli/tunga_16.bmp,stimuli/tunga_12.bmp,left,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,21,21,21,1,8,1,0
right,0,0.815255,stimuli/tunga_12.bmp,0,1,1,600,1000,self lose,,,,,,22,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",22,stimuli/tunga_16.bmp,0,stimuli/tunga_12.bmp,-1,0,16,12,stimuli/tunga_16.bmp,stimuli/tunga_12.bmp,stimuli/tunga_16.bmp,left,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,-1,0,22,22,22,1,8,1,0
right,1,0.98327,stimuli/tunga_12.bmp,0,1,1,600,1000,self avoid loss,,,,,,23,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",23,stimuli/tunga_16.bmp,-1,stimuli/tunga_12.bmp,0,0,16,12,stimuli/tunga_16.bmp,stimuli/tunga_12.bmp,stimuli/tunga_12.bmp,right,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,23,23,23,1,8,1,0
right,0,0.780915,stimuli/tunga_05.bmp,1,0,0,600,900,social lose,,,,,,24,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT STUDENT",0,stimuli/tunga_05.bmp,-1,stimuli/tunga_07.bmp,0,1,7,5,stimuli/tunga_07.bmp,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,left,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,-1,0,24,24,24,1,8,1,0
right,1,0.98252,stimuli/tunga_07.bmp,0,1,1,600,900,social avoid loss,,,,,,25,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT STUDENT",1,stimuli/tunga_05.bmp,-1,stimuli/tunga_07.bmp,0,0,5,7,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,stimuli/tunga_07.bmp,right,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,25,25,25,1,8,1,0
right,0,0.66994,stimuli/tunga_07.bmp,0,1,1,600,800,social lose,,,,,,26,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT STUDENT",2,stimuli/tunga_05.bmp,0,stimuli/tunga_07.bmp,-1,0,5,7,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,stimuli/tunga_05.bmp,left,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,-1,0,26,26,26,1,8,1,0
right,0,1.16718,stimuli/tunga_05.bmp,1,0,0,600,700,social lose,,,,,,27,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT STUDENT",3,stimuli/tunga_05.bmp,-1,stimuli/tunga_07.bmp,0,1,7,5,stimuli/tunga_07.bmp,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,left,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,-1,0,27,27,27,1,8,1,0
left,0,1.090195,stimuli/tunga_05.bmp,1,0,0,600,600,social lose,,,,,,28,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT STUDENT",4,stimuli/tunga_05.bmp,-1,stimuli/tunga_07.bmp,0,0,5,7,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,stimuli/tunga_07.bmp,right,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,-1,0,28,28,28,1,8,1,0
right,1,0.815995,stimuli/tunga_07.bmp,0,1,1,600,600,social avoid loss,,,,,,29,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT STUDENT",5,stimuli/tunga_05.bmp,-1,stimuli/tunga_07.bmp,0,0,5,7,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,stimuli/tunga_07.bmp,right,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,29,29,29,1,8,1,0
left,1,0.605105,stimuli/tunga_07.bmp,0,1,1,600,600,social avoid loss,,,,,,30,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT STUDENT",6,stimuli/tunga_05.bmp,-1,stimuli/tunga_07.bmp,0,1,7,5,stimuli/tunga_07.bmp,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,left,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,30,30,30,1,8,1,0
right,1,0.584855,stimuli/tunga_07.bmp,0,1,1,600,600,social avoid loss,,,,,,31,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT STUDENT",7,stimuli/tunga_05.bmp,-1,stimuli/tunga_07.bmp,0,0,5,7,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,stimuli/tunga_07.bmp,right,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,31,31,31,1,8,1,0
left,1,0.469795,stimuli/tunga_07.bmp,0,1,1,600,600,social avoid loss,,,,,,32,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT STUDENT",8,stimuli/tunga_05.bmp,-1,stimuli/tunga_07.bmp,0,1,7,5,stimuli/tunga_07.bmp,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,left,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,32,32,32,1,8,1,0
left,0,0.599895,stimuli/tunga_07.bmp,0,1,1,600,500,social lose,,,,,,33,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT STUDENT",9,stimuli/tunga_05.bmp,0,stimuli/tunga_07.bmp,-1,1,7,5,stimuli/tunga_07.bmp,stimuli/tunga_05.bmp,stimuli/tunga_05.bmp,right,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,-1,0,33,33,33,1,8,1,0
left,1,0.76637,stimuli/tunga_07.bmp,0,1,1,600,500,social avoid loss,,,,,,34,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT STUDENT",10,stimuli/tunga_05.bmp,-1,stimuli/tunga_07.bmp,0,1,7,5,stimuli/tunga_07.bmp,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,left,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,34,34,34,1,8,1,0
right,1,0.616565,stimuli/tunga_07.bmp,0,1,1,600,500,social avoid loss,,,,,,35,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT STUDENT",11,stimuli/tunga_05.bmp,-1,stimuli/tunga_07.bmp,0,0,5,7,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,stimuli/tunga_07.bmp,right,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,35,35,35,1,8,1,0
left,0,0.74851,stimuli/tunga_07.bmp,0,1,1,600,400,social lose,,,,,,36,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT STUDENT",12,stimuli/tunga_05.bmp,0,stimuli/tunga_07.bmp,-1,1,7,5,stimuli/tunga_07.bmp,stimuli/tunga_05.bmp,stimuli/tunga_05.bmp,right,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,-1,0,36,36,36,1,8,1,0
right,1,0.61652,stimuli/tunga_07.bmp,0,1,1,600,400,social avoid loss,,,,,,37,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT STUDENT",13,stimuli/tunga_05.bmp,-1,stimuli/tunga_07.bmp,0,0,5,7,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,stimuli/tunga_07.bmp,right,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,37,37,37,1,8,1,0
right,0,0.518175,stimuli/tunga_05.bmp,1,0,0,600,300,social lose,,,,,,38,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT STUDENT",14,stimuli/tunga_05.bmp,-1,stimuli/tunga_07.bmp,0,1,7,5,stimuli/tunga_07.bmp,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,left,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,-1,0,38,38,38,1,8,1,0
right,0,0.48053,stimuli/tunga_07.bmp,0,1,1,600,200,social lose,,,,,,39,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT STUDENT",15,stimuli/tunga_05.bmp,0,stimuli/tunga_07.bmp,-1,0,5,7,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,stimuli/tunga_05.bmp,left,08,2021-04-06_12h08.39.870,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,-1,0,39,39,39,1,8,1,0
